userId,itemId,rating
12482,30707,4.0
12482,40815,3.0
12482,44191,5.0
12482,45722,4.0
12607,223,3.0
12607,480,2.0
12607,586,1.0
12607,913,4.0
12607,2395,5.0
12607,2502,4.0
12607,2699,1.0
12607,3160,4.0
12645,260,5.0
12645,541,4.0
12645,912,4.0
12645,920,1.0
12645,924,5.0
12645,1252,4.0
12645,1374,4.0
12666,2003,2.0
12756,342,4.0
12756,1639,3.5
12756,2302,2.5
12756,2699,1.0
12756,3175,3.5
12924,342,4.0
12924,587,4.0
12924,1580,4.0
12924,1923,5.0
12924,2791,4.0
12924,4973,4.0
12924,6373,4.0
12924,46578,4.5
13253,2671,4.0
13253,3101,3.0
13262,17,3.0
13262,62,4.0
13262,95,3.0
13262,141,5.0
13262,494,3.0
13262,608,3.0
13262,628,3.0
13262,648,3.0
13262,653,4.0
13262,708,3.0
13262,780,4.0
13262,786,4.0
13262,805,3.0
13262,832,3.0
13675,17,5.0
13786,318,5.0
13786,527,5.0
13786,858,5.0
13786,1213,5.0
13786,5618,5.0
13786,6016,5.0
13966,1088,3.0
13966,1092,4.0
13966,1285,4.0
13966,1777,4.5
13966,2003,3.5
13966,2470,4.0
13966,2502,5.0
13966,3052,4.0
13966,3101,4.0
13966,4034,3.0
13966,4886,2.5
14001,318,4.5
14001,1246,4.0
14001,2959,4.0
14001,4886,3.0
14001,8368,4.0
14001,8961,3.5
14001,44191,4.0
14001,48780,3.0
14001,68954,3.5
14001,74458,4.0
14085,11,4.0
14085,110,5.0
14085,112,3.0
14085,161,5.0
14085,293,4.0
14085,316,3.0
14085,349,3.0
14085,480,4.0
14085,494,3.0
14085,588,4.0
14085,594,4.0
14085,653,4.0
14085,750,5.0
14085,953,5.0
14085,1265,5.0
14085,1266,5.0
14085,1380,2.0
14085,1394,4.0
14085,1552,3.0
14085,1639,4.0
14085,1732,5.0
14085,1917,3.0
14085,1954,3.0
14085,2000,5.0
14085,2005,4.0
14085,2028,5.0
14085,2054,4.0
14085,2268,4.0
14085,2395,5.0
14085,2470,4.0
14085,2617,4.0
14085,2762,4.0
14085,2959,5.0
14085,4011,5.0
14085,4993,5.0
14251,3,3.0
14251,17,4.0
14251,25,4.0
14251,62,4.0
14251,141,3.0
14251,608,5.0
14251,648,3.0
14251,780,3.0
14251,1073,3.0
14297,110,4.0
14297,1213,1.0
14297,1394,4.0
14402,3,1.0
14402,110,5.0
14402,442,2.0
14402,551,3.0
14402,1544,5.0
14402,1580,5.0
14402,1673,1.0
14402,2291,2.0
14402,2657,3.0
14402,2791,1.0
14433,6,5.0
14433,62,4.0
14433,95,4.0
14433,104,4.0
14433,112,4.0
14433,494,3.0
14433,648,2.0
14433,708,4.0
14433,780,5.0
14433,784,3.0
14433,786,3.0
14433,788,4.0
14433,802,4.0
14433,805,5.0
14433,832,5.0
14462,2890,3.0
14852,1917,5.0
14852,2006,3.0
14897,253,5.0
14912,2005,4.0
15155,111,3.0
15155,1127,4.0
15242,6,4.0
15242,296,5.0
15242,480,3.0
15242,527,5.0
15242,608,3.0
15242,858,5.0
15242,1089,5.0
15242,1213,5.0
15242,2692,5.0
15366,1909,4.0
15366,1917,5.0
15366,2006,5.0
15425,25,4.0
15425,62,4.0
15425,260,4.0
15425,608,4.0
15425,648,3.0
15425,708,3.0
15425,780,3.0
15425,1073,3.0
15425,1393,4.0
15533,150,5.0
15533,318,5.0
15533,527,5.0
15533,541,4.5
15533,593,4.0
15533,1278,4.5
15533,1387,4.5
15533,1653,5.0
15533,2003,0.5
15533,2959,5.0
15533,5618,4.5
15533,58559,5.0
15915,1732,0.5
15915,2959,5.0
15982,296,4.0
15982,1246,3.0
15982,1653,4.5
15982,2959,5.0
15982,4226,5.0
15982,6016,5.0
15982,48780,5.0
15982,58559,4.5
15995,318,4.0
15995,858,4.5
15995,1682,4.5
15995,1997,4.0
15995,4226,4.5
15995,48780,4.0
15995,74458,5.0
16420,318,4.0
16420,4226,5.0
16420,4973,4.5
16431,318,4.0
16431,527,3.5
16431,46578,5.0
16436,1282,5.0
16436,1394,4.0
16436,1968,3.0
16436,2355,3.0
16436,3114,3.0
16436,4886,4.0
16436,4995,2.0
16436,5618,5.0
16524,858,4.0
16524,1722,3.0
16524,2023,4.0
16541,260,5.0
16541,780,4.0
16541,3052,4.0
16605,223,5.0
16735,339,4.0
16735,1370,3.0
16735,3052,5.0
16735,3081,5.0
16735,3175,5.0
16735,3176,4.0
16861,2,4.0
16861,19,3.0
16861,62,5.0
16861,150,5.0
16861,153,3.0
16861,185,5.0
16861,186,5.0
16861,231,5.0
16861,317,3.0
16861,339,4.0
16861,344,4.0
16861,364,4.0
16861,377,3.0
16861,500,5.0
16861,539,1.0
16861,551,2.0
16861,586,5.0
16861,588,3.0
16861,595,5.0
16902,1377,5.0
16902,4896,3.5
16902,4993,5.0
16902,5816,4.0
16902,8368,5.0
16902,40815,4.5
16902,44191,5.0
16902,45722,4.0
16903,2023,1.0
16966,3081,4.5
16966,3578,1.0
16966,4025,0.5
16966,4034,3.5
16966,4226,5.0
16966,4886,2.0
16966,4973,4.5
16966,4995,4.5
16966,5618,4.5
16966,5816,0.5
16966,6016,0.5
16966,6373,2.0
16966,6934,2.5
16966,8368,1.0
16966,8665,4.5
16966,8874,4.5
16966,8961,1.5
16966,30707,2.0
16966,46578,2.0
16966,48780,4.5
16966,74458,5.0
17103,1641,4.0
17103,1682,5.0
17103,6373,4.0
17103,8665,3.0
17103,30707,5.0
17156,173,4.5
17156,329,4.0
17156,1092,2.0
17156,1285,3.0
17156,1653,5.0
17156,2011,5.0
17156,2701,4.5
17156,44191,5.0
17236,2,3.0
17236,3,3.0
17236,16,5.0
17236,17,3.5
17236,25,4.5
17236,62,4.0
17236,95,3.5
17236,110,4.5
17236,141,3.0
17236,150,4.0
17236,161,4.0
17236,165,4.0
17236,260,5.0
17236,292,3.5
17236,293,4.0
17236,318,5.0
17236,364,3.5
17236,377,3.5
17236,380,4.0
17236,434,2.5
17236,435,2.5
17236,442,4.5
17236,480,4.0
17236,497,3.5
17236,500,2.5
17236,508,5.0
17236,527,4.0
17236,539,3.0
17236,586,2.0
17236,587,2.5
17236,590,4.0
17236,593,4.5
17236,597,3.5
17236,648,4.0
17236,653,4.0
17236,778,4.5
17236,780,3.5
17236,786,4.0
17236,788,3.5
17236,802,3.0
17236,832,4.0
17236,858,5.0
17236,913,4.0
17236,1246,5.0
17236,1247,4.0
17236,1265,4.0
17236,1370,4.0
17236,1374,3.0
17236,1387,2.5
17236,1391,3.0
17236,1393,3.0
17236,1485,3.5
17236,1552,4.0
17236,1573,4.0
17236,1580,4.0
17236,1608,4.0
17236,1610,4.0
17236,1641,4.0
17236,1645,4.0
17236,1653,2.5
17236,1676,4.0
17236,1682,3.5
17236,1721,4.0
17236,1722,3.5
17236,1732,3.5
17236,1777,3.0
17236,1917,3.5
17236,1923,3.5
17236,1954,3.5
17236,2000,4.0
17236,2001,3.5
17236,2023,4.0
17236,2028,4.0
17236,2054,1.5
17236,2115,4.0
17236,2321,4.0
17236,2324,4.0
17236,2355,4.0
17236,2470,3.5
17236,2617,3.5
17236,2640,4.0
17236,2671,4.0
17236,2762,4.0
17236,2791,0.5
17236,2959,5.0
17236,3052,3.0
17236,3081,4.0
17236,3114,3.0
17236,3160,4.0
17236,3175,3.5
17236,3176,3.0
17236,3578,4.0
17236,4011,4.5
17236,4025,2.5
17236,4886,4.0
17236,4896,4.0
17236,4973,4.5
17236,4979,4.0
17236,4993,4.0
17236,4995,3.5
17236,5816,4.0
17236,6373,3.5
17236,6934,3.5
17236,8368,4.5
17236,8665,4.5
17236,8961,4.5
17236,40815,4.5
17236,44191,4.5
17236,45722,4.5
17301,150,5.0
17301,318,5.0
17301,349,5.0
17301,380,5.0
17301,457,5.0
17301,508,5.0
17301,527,5.0
17301,593,5.0
17301,1259,5.0
17301,1393,5.0
17301,2268,5.0
17301,8665,5.0
17305,4025,4.0
17374,903,5.0
17374,1909,3.0
17502,318,4.0
17502,377,3.0
17502,593,4.0
17502,778,4.0
17502,1073,3.0
17502,1391,1.0
17502,1573,2.0
17554,260,4.0
17554,318,2.0
17554,858,1.0
17554,4993,4.0
17554,58559,4.0
17554,68954,3.0
17775,783,4.0
17775,2657,1.0
17775,3176,4.5
18016,2,3.0
18016,3,4.0
18016,5,3.5
18016,11,3.5
18016,19,3.5
18016,62,3.5
18016,104,4.0
18016,110,4.5
18016,111,4.0
18016,150,4.0
18016,153,3.5
18016,158,3.5
18016,161,4.5
18016,165,4.0
18016,173,3.5
18016,196,3.0
18016,223,4.0
18016,231,4.5
18016,253,4.5
18016,260,5.0
18016,292,4.0
18016,293,4.5
18016,296,5.0
18016,317,4.0
18016,318,5.0
18016,329,4.0
18016,333,3.5
18016,339,3.0
18016,344,3.5
18016,364,4.0
18016,377,4.0
18016,380,4.0
18016,434,3.0
18016,435,4.0
18016,454,4.5
18016,457,4.5
18016,466,3.0
18016,480,4.0
18016,494,3.5
18016,500,4.0
18016,508,4.0
18016,527,4.0
18016,543,4.0
18016,551,4.0
18016,586,4.0
18016,587,4.0
18016,588,3.5
18016,592,3.5
18016,593,4.0
18016,594,3.0
18016,595,3.0
18016,597,3.5
18016,608,4.0
18016,780,4.5
18016,784,3.5
18016,786,3.5
18016,858,4.5
18016,912,4.0
18016,919,3.5
18016,1073,3.5
18016,1089,5.0
18016,1090,4.0
18016,1127,4.0
18016,1213,4.5
18016,1246,2.5
18016,1247,4.5
18016,1250,4.5
18016,1265,4.0
18016,1266,3.5
18016,1278,4.0
18016,1370,4.0
18016,1374,4.5
18016,1376,4.0
18016,1377,3.5
18016,1380,3.0
18016,1387,4.0
18016,1391,3.5
18016,1393,3.0
18016,1394,4.0
18016,1407,4.5
18016,1485,4.0
18016,1552,4.0
18016,1580,4.0
18016,1608,4.0
18016,1610,5.0
18016,1645,4.0
18016,1676,5.0
18016,1682,4.0
18016,1690,4.0
18016,1721,3.5
18016,1732,5.0
18016,1777,4.5
18016,1917,3.5
18016,1968,4.0
18016,1997,4.5
18016,2005,4.0
18016,2023,4.0
18016,2028,4.5
18016,2115,4.0
18016,2268,4.0
18016,2291,3.5
18016,2302,4.0
18016,2321,3.5
18016,2355,4.0
18016,2502,4.5
18016,2617,2.5
18016,2762,4.0
18016,2791,4.0
18016,2959,5.0
18016,3033,4.0
18016,3052,5.0
18016,3081,4.0
18016,3114,4.0
18016,3175,4.5
18016,3176,4.0
18016,3527,4.0
18016,3578,4.5
18016,4025,4.0
18016,4226,4.5
18016,4896,4.5
18016,4993,4.0
18016,5816,4.5
18016,6373,4.5
18016,6934,4.0
18016,8368,4.5
18016,8665,4.0
18016,8874,4.5
18016,40815,4.5
18016,44191,4.0
18016,46578,4.0
18016,48780,4.0
18016,58559,5.0
18184,344,2.0
18184,2000,4.0
18291,19,3.0
18291,153,4.0
18291,158,4.0
18291,173,3.0
18291,185,4.0
18291,410,4.0
18291,434,3.0
18291,466,1.0
18291,788,1.0
18291,858,1.0
18291,2054,4.0
18291,58559,2.0
18591,1641,5.0
18591,1645,4.0
18597,260,5.0
18597,480,2.0
18597,527,4.0
18597,923,3.0
18597,1278,5.0
18597,2012,4.0
18754,111,3.5
18754,260,3.5
18754,296,4.0
18754,318,3.5
18754,608,4.0
18754,858,3.5
18754,1092,4.5
18754,1247,5.0
18754,4993,3.0
18866,2762,4.0
18874,2,3.0
18874,19,2.5
18874,95,3.0
18874,153,2.0
18874,165,4.0
18874,172,3.0
18874,173,2.5
18874,260,3.5
18874,296,5.0
18874,316,5.0
18874,329,3.0
18874,344,3.0
18874,349,3.5
18874,364,3.0
18874,480,5.0
18874,500,3.0
18874,539,3.0
18874,551,5.0
18874,592,4.0
18874,780,3.0
18874,858,4.0
18874,924,4.5
18874,1089,4.5
18874,1127,3.0
18874,1246,3.5
18874,1265,4.0
18874,1370,3.0
18874,1380,2.5
18874,1485,3.0
18874,1544,3.0
18874,1573,3.0
18874,1580,4.5
18874,1641,4.0
18874,1676,3.0
18874,1682,4.5
18874,1690,3.0
18874,1721,2.5
18874,1732,4.5
18874,1917,3.5
18874,1923,3.5
18874,2000,3.0
18874,2001,2.5
18874,2011,4.0
18874,2012,4.0
18874,2019,4.0
18874,2028,4.0
18874,2054,2.5
18874,2291,4.5
18874,2355,3.0
18874,2617,3.0
18874,2762,4.0
18874,2791,4.0
18874,3033,4.0
18874,3052,4.0
18874,3175,3.5
18874,3527,4.0
18874,3578,4.0
18874,4011,4.0
18874,4993,4.0
18874,5618,4.5
18874,5816,3.0
18874,6934,4.0
18874,8368,3.5
18874,8665,4.0
18930,318,5.0
18930,527,4.0
18930,1387,5.0
18930,2028,3.0
18930,2324,4.0
18930,2762,5.0
18930,2959,4.0
18930,5995,4.0
18935,260,4.0
18935,608,4.0
18935,920,4.0
19092,110,5.0
19092,588,4.5
19092,4886,3.5
19092,4993,5.0
19092,40815,5.0
19343,5,3.0
19343,6,4.0
19343,17,5.0
19343,25,1.0
19343,62,4.0
