userId,itemId,rating
1243,6934,4.0
1243,8665,5.0
1243,40815,3.0
1243,45722,5.0
1243,46578,3.0
1243,48780,3.5
1243,58559,5.0
1243,68954,5.0
1307,17,1.0
1307,110,5.0
1307,150,4.0
1307,260,1.0
1307,318,5.0
1307,364,4.5
1307,508,4.5
1307,527,5.0
1307,590,4.0
1307,593,4.0
1307,628,4.5
1307,923,2.0
1307,1682,3.0
1307,1954,4.0
1307,1961,4.0
1307,2268,5.0
1307,3033,2.0
1307,30707,5.0
1307,46578,5.0
1382,19,3.0
1382,110,5.0
1382,150,4.0
1382,153,5.0
1382,160,4.0
1382,161,5.0
1382,163,3.0
1382,165,4.0
1382,173,3.0
1382,253,3.0
1382,266,4.0
1382,292,5.0
1382,296,1.0
1382,317,4.0
1382,344,3.0
1382,349,4.0
1382,380,5.0
1382,410,2.0
1382,434,4.0
1382,588,5.0
1382,590,5.0
1382,592,5.0
1382,595,5.0
1577,58,5.0
1577,628,3.0
1577,923,5.0
1577,1246,4.0
1577,1278,4.5
1577,1370,1.0
1577,1653,1.0
1577,1917,0.5
1577,2011,2.0
1577,2268,1.0
1577,2291,1.5
1694,260,5.0
1694,296,5.0
1694,318,5.0
1694,527,3.0
1694,593,4.0
1694,2028,4.0
1694,2959,5.0
1694,4993,5.0
1694,5995,4.0
1694,68954,4.5
1925,150,4.0
1925,153,3.0
1925,158,2.5
1925,165,4.5
1925,231,3.0
1925,260,5.0
1925,316,5.0
1925,329,4.5
1925,344,3.5
1925,457,4.5
1925,480,4.5
1925,590,4.0
1925,592,3.0
1925,648,4.5
1925,780,5.0
1925,1088,2.5
1925,1265,4.5
1925,1376,4.5
1925,1682,3.5
1925,1721,4.0
1925,1722,4.5
1925,1909,4.5
1925,1917,5.0
1925,2011,4.5
1925,2028,3.5
1925,2470,3.0
1925,2762,3.5
1925,3578,2.5
1925,4226,4.0
1925,4896,4.5
1925,4993,4.5
1925,5816,4.5
1925,6934,5.0
1925,8665,5.0
1925,8961,3.0
1925,40815,4.5
1925,45722,4.5
1925,58559,5.0
1926,1387,3.0
1926,1777,4.5
1926,2762,4.5
1926,2959,4.0
1926,3578,3.5
1926,4025,5.0
1926,4886,5.0
1926,4896,5.0
1926,4973,1.0
1926,4993,5.0
1926,5618,5.0
1926,5816,3.5
1926,6373,3.0
1926,8368,4.5
1926,8961,4.0
1926,30707,4.5
1926,40815,4.0
1926,45722,4.5
1926,46578,3.0
1926,68954,5.0
1926,74458,4.5
2493,3,2.0
2493,19,2.0
2493,95,3.0
2493,104,4.0
2493,110,4.0
2493,145,3.0
2493,153,3.0
2493,158,3.0
2493,160,1.0
2493,161,4.0
2493,163,5.0
2493,165,3.0
2493,172,5.0
2493,196,4.0
2493,235,3.0
2493,253,5.0
2493,288,4.0
2493,293,5.0
2493,296,4.0
2493,316,5.0
2493,318,5.0
2493,333,4.0
2493,337,4.0
2493,344,4.0
2493,349,3.0
2493,350,3.0
2493,364,3.0
2493,377,3.0
2493,380,3.0
2493,434,3.0
2493,435,3.0
2493,442,3.0
2493,457,5.0
2493,480,5.0
2493,494,5.0
2493,500,3.0
2493,527,5.0
2493,543,5.0
2493,551,4.0
2493,586,2.0
2493,587,5.0
2493,588,3.0
2493,590,3.0
2493,592,4.0
2493,593,5.0
2493,595,5.0
2493,648,4.0
2493,653,3.0
2697,858,5.0
2697,924,3.5
2697,1092,3.0
2697,1721,4.0
2796,293,4.5
2796,608,3.5
2796,2959,5.0
2796,4993,4.0
2796,5618,3.5
2796,58559,3.0
2841,110,5.0
2841,377,3.0
2841,2028,4.0
3103,4973,4.0
3130,70,4.5
3130,260,5.0
3130,293,4.0
3130,296,5.0
3130,454,3.0
3130,541,5.0
3130,648,4.5
3130,858,4.0
3130,903,4.0
3130,1089,5.0
3130,2762,5.0
3130,4226,5.0
3130,4973,4.5
3130,4993,5.0
3130,48780,4.0
3130,58559,3.5
3241,1213,4.0
3337,110,4.0
3337,527,4.0
3426,1729,4.0
3540,11,5.0
3540,17,5.0
3540,62,5.0
3540,110,5.0
3540,112,4.0
3540,141,2.0
3540,150,4.0
3540,161,5.0
3540,165,3.0
3540,168,5.0
3540,185,5.0
3540,231,1.0
3540,253,1.0
3540,266,4.0
3540,296,1.0
3540,316,4.0
3540,317,4.0
3540,318,4.0
3540,333,2.0
3540,339,5.0
3540,344,1.0
3540,349,5.0
3540,350,4.0
3540,364,4.0
3540,380,4.0
3540,434,4.0
3540,440,5.0
3540,454,5.0
3540,457,5.0
3540,552,5.0
3540,553,5.0
3540,588,5.0
3540,590,3.0
3540,595,5.0
3540,628,4.0
3540,708,5.0
3706,2,3.5
3706,110,4.0
3706,111,5.0
3706,253,4.5
3706,260,4.0
3706,293,4.5
3706,296,4.5
3706,316,3.0
3706,377,3.0
3706,480,2.5
3706,527,4.5
3706,541,3.5
3706,608,4.5
3706,648,3.0
3706,750,5.0
3706,778,4.0
3706,780,3.5
3706,858,4.0
3706,910,4.0
3706,1391,4.0
3706,1485,3.5
3706,1580,3.5
3706,1653,5.0
3706,1676,1.5
3706,1682,5.0
3706,1721,3.5
3706,1732,3.0
3706,1917,3.5
3706,2023,1.5
3706,2054,2.5
3706,2291,5.0
3706,2502,4.0
3706,2617,2.0
3706,2692,2.5
3706,2762,3.5
3706,2959,4.0
3706,3052,5.0
3706,3081,4.5
3706,3176,3.5
3706,3578,5.0
3706,4011,4.0
3706,4034,4.5
3706,4973,4.0
3706,4993,4.0
3706,5816,3.0
3706,5995,5.0
3706,6016,5.0
3706,8368,3.5
3706,8665,3.0
3706,8874,4.5
3706,30707,3.5
3706,40815,4.0
3706,44191,3.5
4066,2,2.0
4066,3,2.0
4066,5,3.0
4066,6,3.0
4066,11,3.0
4066,16,3.0
4066,17,2.0
4066,21,3.0
4066,25,2.0
4066,62,3.0
4066,70,1.0
4066,95,3.0
4066,110,3.0
4066,111,4.0
4066,112,3.0
4066,141,3.0
4066,145,3.0
4066,150,5.0
4066,161,3.0
4066,163,3.0
4066,196,1.0
4066,223,5.0
4066,225,3.0
4066,235,2.0
4066,236,2.0
4066,253,1.0
4066,260,5.0
4066,292,3.0
4066,293,3.0
4066,296,5.0
4066,300,3.0
4066,318,3.0
4066,337,3.0
4066,339,3.0
4066,342,3.0
4066,349,3.0
4066,350,3.0
4066,364,3.0
4066,377,3.0
4066,410,4.0
4066,434,3.0
4066,440,3.0
4066,442,3.0
4066,454,3.0
4066,457,3.0
4066,466,3.0
4066,480,5.0
4066,494,2.0
4066,500,3.0
4066,508,3.0
4066,527,3.0
4066,539,3.0
4066,541,5.0
4066,543,3.0
4066,551,3.0
4066,586,3.0
4066,587,3.0
4066,590,3.0
4066,592,3.0
4066,593,5.0
4066,594,3.0
4066,597,3.0
4066,608,4.0
4066,628,3.0
4066,648,3.0
4066,653,2.0
4066,708,3.0
4066,745,5.0
4066,750,3.0
4066,778,3.0
4066,780,4.0
4066,783,2.0
4066,786,3.0
4066,788,2.0
4066,802,3.0
4066,805,3.0
4066,858,5.0
4066,903,3.0
4066,910,4.0
4066,912,3.0
4066,913,3.0
4066,919,3.0
4066,920,3.0
4066,923,1.0
4066,924,3.0
4066,1073,2.0
4066,1088,3.0
4066,1089,3.0
4066,1090,3.0
4066,1092,3.0
4066,1127,5.0
4066,1213,3.0
4066,1246,3.0
4066,1247,3.0
4066,1250,3.0
4066,1252,3.0
4066,1259,5.0
4066,1265,4.0
4066,1266,3.0
4066,1278,3.0
4066,1282,4.0
4066,1285,4.0
4066,1370,4.0
4066,1374,3.0
4066,1376,3.0
4066,1377,3.0
4066,1387,5.0
4066,1394,4.0
4066,1396,3.0
4066,5060,3.0
4215,2,2.5
4215,19,1.0
4215,163,3.5
4215,172,4.0
4215,173,3.0
4215,253,3.5
4215,260,4.0
4215,288,4.5
4215,296,5.0
4215,316,3.5
4215,318,5.0
4215,344,2.5
4215,480,2.5
4215,527,3.0
4215,541,4.5
4215,586,4.0
4215,592,2.5
4215,593,5.0
4215,597,4.0
4215,648,3.5
4215,780,2.0
4215,858,4.0
4215,920,4.0
4215,1088,2.0
4215,1092,4.5
4215,1265,5.0
4215,1370,3.0
4215,1580,4.5
4215,1645,4.5
4215,1653,3.5
4215,1676,3.0
4215,1690,3.0
4215,1721,2.5
4215,1917,3.0
4215,1954,3.5
4215,1961,5.0
4215,2011,4.0
4215,2012,4.0
4215,2019,4.5
4215,2470,4.0
4215,2692,2.5
4215,2959,3.5
4215,3033,1.0
4215,3578,3.0
4215,4886,4.5
4215,4896,4.5
4215,4973,4.5
4215,4993,4.5
4215,4995,4.5
4215,5816,4.0
4215,6373,2.5
4215,6934,4.0
4215,8368,4.5
4215,8961,3.5
4215,40815,3.5
4215,58559,3.0
4445,163,2.5
4445,236,1.5
4445,466,2.0
4445,784,1.0
4445,832,2.0
4445,923,2.5
4445,1090,4.5
4445,1252,5.0
4445,1278,3.5
4445,1358,4.5
4445,2640,3.0
4445,4993,3.5
5415,150,4.0
5415,153,2.0
5415,165,5.0
5415,231,4.0
5415,316,3.0
5415,329,3.0
5415,344,3.0
5415,349,5.0
5415,588,1.0
5415,590,3.0
5415,592,3.0
5415,595,3.0
5684,293,4.0
5684,318,5.0
5684,1090,4.0
5684,2028,5.0
5684,3578,5.0
5684,4993,5.0
5684,58559,5.0
5724,5,3.0
5724,95,3.0
5724,112,4.0
5724,494,4.0
5724,608,5.0
5724,780,5.0
5724,786,4.0
5724,788,3.0
5724,832,3.0
5724,1073,4.0
5724,1391,4.0
6233,70,3.5
6233,342,3.0
6233,903,5.0
6233,1250,4.5
6233,1673,5.0
6233,1732,5.0
6233,1777,2.0
6233,2321,4.0
6233,2502,5.0
6233,2657,3.0
6233,4034,4.0
6274,454,4.0
6274,480,1.0
6274,858,2.0
6416,778,5.0
6416,2671,2.5
6416,4011,4.0
6580,16,3.0
6580,442,0.5
6580,509,3.0
6580,553,3.0
6580,750,4.0
6580,786,2.5
6580,1584,5.0
6580,1917,0.5
6580,2012,2.5
6580,2355,3.0
6580,3114,4.0
7073,920,3.0
7073,1544,5.0
7150,5,2.5
7150,186,1.5
7150,543,3.0
7150,552,2.5
7150,903,0.5
7150,953,0.5
7150,1358,2.5
7150,1673,3.0
7150,2100,1.0
7150,3101,1.5
7334,628,3.5
7334,1285,1.5
7334,1645,3.0
7334,2023,3.0
7430,16,3.0
7430,110,3.0
7430,260,4.0
7452,593,5.0
7452,920,2.0
7452,3101,3.0
7452,4993,5.0
7581,19,4.0
7581,223,5.0
7581,260,4.5
7581,296,3.5
7581,318,5.0
7581,344,4.0
7581,410,3.5
7581,588,5.0
7581,593,3.5
7581,903,4.0
7581,912,5.0
7581,1265,4.0
7581,1278,5.0
7581,1396,4.0
7581,1608,4.5
7581,2005,4.0
7581,2502,5.0
7581,2671,3.5
7581,2762,4.5
7581,2791,4.0
7581,2959,5.0
7581,3052,5.0
7581,3114,4.5
7581,4226,4.0
7581,4993,3.5
7581,8874,4.5
7581,44191,5.0
7581,46578,4.5
7581,58559,5.0
7581,68954,5.0
7633,593,5.0
7667,145,5.0
7667,163,4.5
7667,165,5.0
7667,260,5.0
7667,293,5.0
7667,318,5.0
7667,364,5.0
7667,377,5.0
7667,380,5.0
7667,457,5.0
7667,480,5.0
7667,527,5.0
7667,588,5.0
7667,648,5.0
7667,780,5.0
7667,858,5.0
7667,1213,5.0
7667,1370,4.0
7667,1544,4.0
7667,1552,4.5
7667,1573,5.0
7667,1580,4.5
7667,1608,4.0
7667,1722,4.5
7667,2006,4.0
7667,2023,4.5
7667,2028,5.0
7667,2115,5.0
7667,2617,4.5
7667,2692,5.0
7667,2959,5.0
7667,3114,5.0
7667,4226,5.0
7667,4886,5.0
7667,4896,4.0
7667,4973,5.0
7667,4993,5.0
7667,6934,4.5
7667,8368,5.0
7667,8665,5.0
7667,8961,5.0
7667,40815,5.0
7667,44191,3.5
7667,58559,5.0
7667,68954,5.0
8281,2,4.0
8281,3,4.0
8281,5,3.0
8281,17,4.0
8281,19,4.0
8281,21,3.0
8281,25,3.0
8281,62,5.0
8281,104,2.0
8281,141,5.0
8281,150,4.0
8281,158,3.0
8281,161,4.0
8281,165,3.0
8281,225,3.0
8281,231,3.0
8281,236,4.0
8281,266,4.0
8281,292,3.0
8281,296,4.0
8281,317,3.0
8281,318,4.0
8281,339,3.0
8281,344,4.0
8281,349,3.0
8281,350,4.0
8281,364,4.0
8281,377,4.0
8281,410,3.0
8281,434,3.0
8281,440,3.0
8281,454,4.0
8281,457,4.0
8281,480,4.0
8281,500,5.0
8281,508,4.0
8281,527,5.0
8281,539,4.0
8281,586,3.0
8281,590,4.0
8281,593,5.0
8281,596,4.0
8281,597,3.0
8281,628,3.0
8281,653,4.0
8281,708,4.0
8281,783,4.0
8281,784,4.0
8390,596,3.5
8390,1358,5.0
8390,1639,3.5
8390,2302,4.0
8390,3052,4.5
8390,3175,4.0
8390,4995,4.5
8636,920,4.0
8730,3,3.0
8730,5,3.0
8730,62,5.0
8730,260,4.0
8730,648,3.0
8730,653,3.0
8730,778,4.0
8730,780,3.0
8730,788,4.0
8730,802,5.0
8730,832,4.0
8934,6,3.0
8934,16,4.0
8934,25,3.5
8934,95,3.0
8934,150,4.0
8934,165,3.5
8934,231,0.5
8934,260,3.0
8934,288,4.5
8934,293,4.5
8934,296,4.5
8934,316,2.5
8934,318,5.0
8934,339,2.0
8934,344,0.5
8934,350,3.0
8934,377,3.5
8934,380,3.0
8934,480,2.5
8934,527,4.0
8934,539,2.5
8934,541,3.5
8934,587,2.5
8934,588,3.0
8934,590,4.0
8934,592,3.0
8934,593,3.5
8934,597,2.5
8934,608,4.0
8934,648,2.5
8934,750,5.0
8934,778,4.0
8934,780,2.5
8934,784,0.5
8934,858,4.0
8934,903,3.0
8934,912,3.0
8934,919,2.5
8934,923,3.5
8934,924,4.5
8934,953,3.0
8934,1088,3.0
8934,1089,3.5
8934,1127,4.0
8934,1213,4.0
8934,1247,2.5
8934,1252,3.5
8934,1265,4.0
8934,1266,3.0
8934,1370,3.0
8934,1391,0.5
8934,1393,2.0
8934,1552,3.0
8934,1573,3.0
8934,1580,3.0
8934,1610,4.0
8934,1653,5.0
8934,1682,4.0
8934,1721,3.5
8934,1729,3.5
8934,1732,4.0
8934,1917,2.5
8934,1923,1.0
8934,1961,3.5
8934,1968,1.5
8934,1997,1.5
8934,2011,3.5
8934,2012,2.5
8934,2028,2.5
8934,2291,3.0
8934,2321,4.5
8934,2395,3.5
8934,2502,3.0
8934,2657,1.5
8934,2692,4.0
8934,2762,4.0
8934,2959,3.5
8934,3160,1.0
8934,3578,1.0
8934,4011,1.5
8934,4025,2.5
8934,4034,4.0
8934,4226,4.0
8934,4973,5.0
8934,4979,4.0
8934,4993,2.5
8934,4995,3.5
8934,5995,4.0
8934,6016,5.0
8934,6934,2.5
8934,8874,2.5
8934,30707,4.5
8934,44191,4.5
8934,46578,3.5
8934,48780,4.5
8934,58559,3.0
9215,16,5.0
9215,110,3.0
9215,150,4.5
9215,163,5.0
9215,235,4.5
9215,260,4.0
9215,266,4.0
9215,293,3.5
9215,296,5.0
9215,318,4.0
9215,337,4.5
9215,440,3.0
9215,457,4.5
9215,480,2.0
9215,527,5.0
9215,551,4.0
9215,593,4.0
9215,780,4.5
9215,858,5.0
9215,1089,5.0
9215,1682,5.0
9215,2028,3.5
9215,2762,4.5
9215,2959,4.5
9215,3578,4.0
9215,4011,4.5
9215,4226,4.5
9215,4886,4.5
9215,4896,4.5
9215,4973,4.0
9215,4979,5.0
9215,4993,5.0
9215,4995,5.0
9215,5618,5.0
9215,5816,4.0
9215,6373,3.5
9215,6934,3.0
9215,8368,4.0
9215,8665,4.0
9215,8874,4.0
9215,44191,3.0
9215,45722,4.0
9215,48780,5.0
9215,58559,4.5
9215,68954,4.5
9215,74458,5.0
9471,260,4.0
9471,296,3.5
9471,318,4.5
9471,344,3.0
9471,480,3.0
9471,527,3.5
9471,541,5.0
9471,586,2.5
9471,750,4.5
9471,924,5.0
9471,1653,4.5
9471,1682,4.5
9471,2028,4.0
9471,2959,4.5
9471,3114,1.5
9471,3527,3.5
9471,4226,4.0
9471,4896,3.5
9471,4973,4.5
9471,4993,4.5
9471,5618,4.0
9471,8368,4.0
9471,40815,4.0
9471,44191,4.5
9471,48780,4.5
9471,58559,4.5
9471,74458,4.5
9494,16,4.5
9494,110,3.5
9494,150,4.5
9494,260,2.0
9494,296,4.5
9494,318,5.0
9494,380,3.5
9494,457,4.0
9494,480,4.0
9494,527,5.0
9494,590,4.5
9494,592,2.5
9494,593,4.0
9494,628,4.0
9494,780,4.0
9494,1247,3.5
9494,1358,2.5
9494,1391,2.5
9494,1917,3.0
9494,2011,3.0
9494,2268,4.0
9494,2291,2.5
9494,2324,3.5
9494,3101,4.0
9507,110,5.0
9507,111,4.0
9507,260,5.0
9507,349,3.0
9507,480,4.0
9507,590,5.0
9507,592,2.0
9507,648,4.0
9507,750,5.0
9507,858,5.0
9507,924,5.0
9507,1073,3.0
9507,1090,4.0
9507,1127,5.0
9507,1247,4.0
9507,1259,2.0
9507,1374,4.0
9507,1387,5.0
9507,1544,2.0
9507,1580,3.0
9507,1610,4.0
9507,1954,4.0
9507,2000,4.0
9507,2005,5.0
9507,2054,3.0
9507,2115,2.0
9507,2470,5.0
9507,2640,3.0
9507,2699,2.0
9507,3101,4.0
9507,3418,5.0
9507,3527,4.0
9507,5060,5.0
9576,11,1.0
9576,19,2.0
9576,150,4.0
9576,153,3.0
9576,231,3.0
9576,296,4.0
9576,317,3.0
9576,329,3.0
9576,344,2.0
9576,364,5.0
9576,377,3.0
9576,380,3.0
9576,410,4.0
9576,434,2.0
9576,435,3.0
9576,440,4.0
9576,457,5.0
9576,480,5.0
9576,500,5.0
9576,588,4.0
9576,592,3.0
9576,595,5.0
9670,318,4.5
9670,527,5.0
9672,1721,2.0
9672,2617,4.0
9672,6934,2.5
9725,70,3.0
9725,543,3.0
9725,903,4.5
9725,1250,5.0
9725,1408,3.0
9725,1552,2.5
9725,1639,3.5
9725,1673,4.0
9725,2100,3.0
9725,4995,3.0
9725,5060,4.5
9796,6,3.5
9796,16,5.0
9796,19,0.5
9796,25,3.0
9796,62,2.5
9796,95,1.0
9796,104,1.0
9796,110,4.5
9796,111,3.5
9796,150,2.5
9796,153,0.5
9796,160,0.5
9796,161,3.5
9796,165,1.0
9796,173,0.5
9796,185,0.5
9796,231,1.0
9796,253,1.5
9796,260,2.5
9796,292,1.5
9796,293,3.0
9796,296,3.5
9796,316,1.0
9796,318,4.5
9796,337,2.5
9796,339,0.5
9796,344,1.5
9796,349,2.0
9796,350,1.5
9796,364,3.5
9796,377,1.5
9796,380,1.0
9796,434,0.5
9796,454,2.0
9796,457,2.0
9796,480,2.0
9796,500,1.5
9796,508,4.0
9796,527,5.0
9796,539,0.5
9796,541,2.5
9796,553,2.5
9796,587,0.5
9796,588,3.0
9796,590,4.0
9796,592,3.0
9796,593,3.0
9796,595,1.5
9796,597,1.5
9796,608,2.5
9796,648,3.0
9796,778,2.5
9796,780,2.0
9796,858,4.0
9796,1073,2.0
9796,1213,4.0
9796,1246,4.0
9796,1259,4.0
9796,1265,2.0
9796,1266,4.0
9796,1358,4.0
9796,1393,2.5
9796,1396,2.0
9796,1485,1.0
9796,1552,2.0
9796,1573,1.0
9796,1580,0.5
9796,1608,1.0
9796,1610,3.5
9796,1639,0.5
9796,1641,2.5
9796,1653,3.0
9796,1676,0.5
9796,1682,3.0
9796,1721,1.0
9796,1732,4.0
9796,1917,1.5
9796,1923,1.5
9796,1961,4.5
9796,2011,2.0
9796,2012,3.5
9796,2019,5.0
9796,2028,4.0
9796,2115,2.0
9796,2268,3.5
9796,2291,2.0
9796,2302,2.5
9796,2321,2.0
9796,2502,3.5
9796,2699,1.0
9796,2762,3.5
9796,2890,2.5
9796,2959,4.0
9796,3175,2.0
9796,3176,2.5
9796,3527,1.5
9796,3578,4.5
9796,4034,3.0
9796,4226,4.0
9796,4995,4.0
9796,5618,4.5
9796,6373,1.0
9796,6934,2.0
9796,8665,1.0
9796,8961,3.5
9796,30707,2.0
9796,46578,4.0
9796,48780,4.0
9796,58559,4.5
9846,17,3.0
9846,145,2.0
9846,296,5.0
9846,318,5.0
9846,434,1.5
9846,805,3.0
9846,858,4.5
9846,1089,4.0
9846,1213,4.0
9846,1394,4.5
9846,1721,4.5
9846,2671,2.0
9846,3101,4.0
9846,4011,2.5
9846,4226,4.5
9846,58559,2.0
10043,19,1.5
10043,95,2.5
10043,110,3.5
10043,111,4.0
10043,145,2.0
10043,150,3.0
10043,161,3.0
10043,165,2.5
10043,253,3.5
10043,260,4.0
10043,293,4.0
10043,296,4.5
10043,318,4.0
10043,329,3.0
10043,344,2.5
10043,364,3.5
10043,377,3.5
10043,380,3.0
10043,440,3.0
10043,457,3.0
10043,466,2.5
10043,480,3.0
10043,494,2.0
10043,553,3.5
10043,586,2.5
10043,587,3.0
10043,590,3.5
10043,592,3.0
10043,593,4.0
10043,595,4.0
10043,608,4.0
10043,648,2.5
10043,653,2.0
10043,750,4.5
10043,780,1.5
10043,910,4.0
10043,924,4.5
10043,953,4.0
10043,1090,4.0
10043,1250,4.0
10043,1259,4.5
10043,1265,4.0
10043,1266,4.5
10043,1358,3.5
10043,1370,3.0
10043,1376,3.5
10043,1387,4.0
10043,1393,3.5
10043,1394,4.0
10043,1408,3.5
10043,1552,2.5
10043,1580,3.0
10043,1610,3.0
10043,1641,4.0
10043,1673,4.0
10043,1676,3.5
10043,1682,4.0
10043,1722,2.0
10043,1729,3.5
10043,1917,2.0
10043,1923,3.0
10043,1954,3.0
10043,1961,3.5
10043,1968,4.0
10043,2000,3.0
10043,2001,2.5
10043,2005,3.0
10043,2011,3.0
